#ticks	median	decon
3695 	 -0.145086 	 -3.84947e-10
3696 	 0.264895 	 -6.63102e-10
3697 	 1.18259 	 1.49012e-11
3698 	 2.32706 	 -5.04156e-10
3699 	 3.63951 	 2.65737e-10
3700 	 4.15736 	 2.06133e-10
3701 	 5.03682 	 2.48353e-11
3702 	 4.96218 	 -7.45058e-11
3703 	 4.93147 	 8.69234e-11
3704 	 3.43187 	 -4.89255e-10
3705 	 2.05734 	 3.97364e-10
3706 	 3.8166 	 -7.22706e-10
3707 	 4.08198 	 4.7187e-11
3708 	 4.4775 	 1.59691e-09
3709 	 3.60031 	 -1.32372e-09
3710 	 3.46493 	 -4.2965e-10
3711 	 2.71767 	 -1.69377e-09
3712 	 2.14718 	 2.43386e-10
3713 	 1.76307 	 5.81145e-10
3714 	 1.53941 	 -8.81652e-10
3715 	 1.54271 	 -1.63168e-09
3716 	 1.00141 	 -1.03315e-09
3717 	 0.132657 	 -4.42068e-10
3718 	 -1.58484 	 -9.13938e-10
3719 	 -2.88234 	 -1.55965e-09
3720 	 -3.36952 	 -1.24425e-09
3721 	 -2.82091 	 -1.12255e-09
3722 	 -3.64948 	 -1.9595e-09
3723 	 -4.07387 	 -3.07957e-10
3724 	 -3.7145 	 -5.26508e-10
3725 	 -4.65309 	 2.48353e-12
3726 	 -4.09193 	 4.17232e-10
3727 	 -5.3966 	 1.01825e-10
3728 	 -4.12364 	 -2.73188e-11
3729 	 -5.81134 	 -3.40243e-10
3730 	 -5.22153 	 6.30816e-10
3731 	 -5.68324 	 4.24683e-10
3732 	 -5.36664 	 -1.66893e-09
3733 	 -3.70889 	 2.9554e-10
3734 	 -3.64904 	 2.65737e-10
3735 	 -2.80688 	 1.58946e-10
3736 	 -2.03108 	 2.6077e-10
3737 	 -1.49124 	 1.02818e-09
3738 	 -1.99976 	 5.71211e-10
3739 	 -1.06241 	 1.39078e-09
3740 	 -1.01747 	 2.75175e-09
3741 	 -1.63317 	 7.37607e-10
3742 	 -0.829951 	 2.10355e-09
3743 	 0.415167 	 3.94881e-10
3744 	 0.229209 	 3.07957e-10
3745 	 0.455605 	 -1.24176e-11
3746 	 0.137593 	 -8.69234e-10
3747 	 0.189685 	 -1.79559e-09
3748 	 0.184775 	 -1.25418e-09
3749 	 0.957408 	 -8.34465e-10
3750 	 1.4234 	 -1.66893e-09
3751 	 1.98278 	 -3.55144e-09
3752 	 3.39946 	 -5.61277e-10
3753 	 4.73647 	 -1.02073e-09
3754 	 4.69114 	 -1.84029e-09
3755 	 4.89168 	 -8.64267e-10
3756 	 4.74265 	 -1.36346e-09
3757 	 4.85221 	 -1.23431e-09
3758 	 4.66804 	 -8.593e-10
3759 	 3.8004 	 -1.07785e-09
3760 	 3.98564 	 -5.41409e-10
3761 	 2.99957 	 -5.26508e-10
3762 	 3.82167 	 -1.05302e-09
3763 	 3.57975 	 -1.16974e-09
3764 	 3.18088 	 -1.02073e-09
3765 	 3.0682 	 -1.34856e-09
3766 	 2.18633 	 -9.73542e-10
3767 	 1.746 	 -7.94729e-10
3768 	 0.545156 	 -1.35104e-09
3769 	 0.189151 	 -7.97212e-10
3770 	 0.270602 	 -6.23365e-10
3771 	 0.0447474 	 -1.3262e-09
3772 	 0.0127611 	 -1.66396e-09
3773 	 0.0733557 	 -2.49346e-09
3774 	 -0.154162 	 -1.57952e-09
3775 	 -1.58074 	 -1.80801e-09
3776 	 -1.05599 	 -2.01166e-09
3777 	 -0.780831 	 -2.02904e-09
3778 	 -1.00923 	 -1.38084e-09
3779 	 0.114004 	 -2.34942e-09
3780 	 0.281709 	 -1.97192e-09
3781 	 -0.0876837 	 -1.30634e-09
3782 	 0.139195 	 -1.52489e-09
3783 	 -2.37969 	 -1.49508e-09
3784 	 -2.70493 	 -5.41409e-10
3785 	 -2.7873 	 -1.07785e-09
3786 	 -1.9815 	 -9.04004e-10
3787 	 -1.8301 	 -2.48353e-11
3788 	 -2.10683 	 9.7851e-10
3789 	 -1.04859 	 -1.72853e-09
3790 	 -1.19113 	 -4.47035e-10
3791 	 -0.607097 	 4.86771e-10
3792 	 -0.411339 	 -7.99696e-10
3793 	 -0.178246 	 2.5332e-10
3794 	 -1.41871 	 -5.96046e-11
3795 	 -1.14513 	 4.12265e-10
3796 	 -0.0281096 	 -2.78155e-10
3797 	 -0.152439 	 -5.26508e-10
3798 	 0.77074 	 -4.222e-10
3799 	 1.22142 	 -6.85453e-10
3800 	 1.22497 	 -1.58946e-10
3801 	 2.27273 	 2.48353e-11
3802 	 1.48812 	 -2.1855e-10
3803 	 0.251834 	 -8.9407e-11
3804 	 1.0404 	 6.30816e-10
3805 	 0.896598 	 1.51495e-09
3806 	 1.11879 	 -2.48353e-10
3807 	 0.792119 	 4.12265e-10
3808 	 0.346185 	 1.56959e-09
3809 	 0.195461 	 3.97364e-10
3810 	 -0.957676 	 5.71211e-10
3811 	 -1.57715 	 3.04977e-09
3812 	 -1.9412 	 3.82463e-10
3813 	 -1.76171 	 1.07785e-09
3814 	 -1.18497 	 9.4374e-11
3815 	 -1.00893 	 4.32134e-10
3816 	 -2.52482 	 7.10289e-10
3817 	 -1.96593 	 9.18905e-10
3818 	 -2.63781 	 -7.30157e-10
3819 	 -2.86963 	 -1.14242e-10
3820 	 -2.76479 	 3.0299e-10
3821 	 -2.94184 	 -7.89762e-10
3822 	 -3.42027 	 3.47694e-11
3823 	 -3.60915 	 -1.98682e-10
3824 	 -4.10444 	 3.32793e-10
3825 	 -5.83218 	 3.07957e-10
3826 	 -6.32154 	 8.593e-10
3827 	 -5.58271 	 2.13583e-09
3828 	 -4.78714 	 1.84278e-09
3829 	 -4.55673 	 1.3411e-09
3830 	 -2.83313 	 -4.66903e-10
3831 	 -2.09854 	 1.60933e-09
3832 	 -2.31 	 3.27826e-10
3833 	 -2.52155 	 -8.84136e-10
3834 	 -1.82553 	 -7.84795e-10
3835 	 -1.07229 	 -6.85453e-10
3836 	 -0.858681 	 -1.54972e-09
3837 	 -0.498796 	 -1.13746e-09
3838 	 0.313963 	 -1.12255e-09
3839 	 1.71787 	 -2.38419e-10
3840 	 2.62203 	 1.08282e-09
3841 	 3.38377 	 -2.23517e-10
3842 	 3.77648 	 -2.58287e-10
3843 	 2.6998 	 1.33614e-09
3844 	 3.0389 	 4.37101e-10
3845 	 2.1212 	 -4.56969e-10
3846 	 2.3921 	 -9.53674e-10
3847 	 3.78381 	 -6.95387e-11
3848 	 2.96453 	 -7.84795e-10
3849 	 3.53561 	 1.08778e-09
3850 	 2.92447 	 -8.74201e-10
3851 	 1.91408 	 -2.58287e-09
3852 	 2.01195 	 -1.40568e-09
3853 	 1.05378 	 1.83781e-10
3854 	 2.3723 	 1.17222e-09
3855 	 2.05248 	 6.45717e-10
3856 	 2.35999 	 5.66244e-10
3857 	 0.57631 	 5.16574e-10
3858 	 -0.0134192 	 -6.30816e-10
3859 	 -1.304 	 -2.28484e-10
3860 	 -0.948894 	 -4.81804e-10
3861 	 -1.89968 	 -9.63608e-10
3862 	 -1.14821 	 -9.18905e-10
3863 	 -0.812652 	 -1.58449e-09
3864 	 -1.06344 	 -1.02321e-09
3865 	 -1.84081 	 -2.28484e-10
3866 	 -2.72529 	 -1.98185e-09
3867 	 -2.58251 	 1.53979e-10
3868 	 -3.96642 	 2.45372e-09
3869 	 -3.81796 	 1.6739e-09
3870 	 -2.73456 	 1.15236e-09
3871 	 -1.78601 	 2.52823e-09
3872 	 -0.375807 	 1.51992e-09
3873 	 -0.0543675 	 1.43548e-09
3874 	 0.816851 	 3.52661e-10
3875 	 0.429028 	 -9.93411e-12
3876 	 -0.395011 	 9.63608e-10
3877 	 -0.55734 	 1.2368e-09
3878 	 -0.337006 	 5.41409e-10
3879 	 -1.07602 	 1.71363e-09
3880 	 -0.398011 	 1.53482e-09
3881 	 0.259732 	 1.20203e-09
3882 	 0.0151863 	 1.49508e-09
3883 	 0.142056 	 1.64906e-09
3884 	 0.357041 	 1.19706e-09
3885 	 1.07594 	 8.84136e-10
3886 	 1.24377 	 1.43051e-09
3887 	 1.30927 	 -2.98023e-10
3888 	 1.50978 	 -1.41561e-09
3889 	 3.2803 	 3.3776e-10
3890 	 3.42984 	 -5.96046e-10
3891 	 5.4498 	 -8.0963e-10
3892 	 4.8498 	 4.76837e-10
3893 	 4.29097 	 2.08616e-10
3894 	 3.77516 	 -5.26508e-10
3895 	 2.51101 	 3.97364e-11
3896 	 1.8423 	 4.12265e-10
3897 	 1.85839 	 9.58641e-10
3898 	 1.78922 	 1.19209e-10
3899 	 0.649547 	 7.7486e-10
3900 	 0.238219 	 9.53674e-10
3901 	 -0.721954 	 6.01014e-10
3902 	 -1.97155 	 3.32793e-10
3903 	 -2.17195 	 -1.44045e-10
3904 	 -1.19673 	 -5.46376e-11
3905 	 -0.759965 	 3.27826e-10
3906 	 -1.81303 	 -6.01014e-10
3907 	 -1.89619 	 -1.44045e-10
3908 	 -2.66382 	 -5.46376e-10
3909 	 -2.86594 	 -4.96705e-11
3910 	 -1.94873 	 -9.38773e-10
3911 	 -2.92221 	 4.61936e-10
3912 	 -3.417 	 -2.68221e-10
3913 	 -2.6629 	 5.16574e-10
3914 	 -2.70876 	 1.33117e-09
3915 	 -3.65215 	 1.3411e-09
3916 	 -2.96002 	 1.39078e-09
3917 	 -2.87337 	 8.9407e-10
3918 	 -3.63286 	 2.98023e-11
3919 	 -2.87906 	 -1.24176e-10
3920 	 -2.39186 	 -1.02321e-09
3921 	 -1.56982 	 -8.64267e-10
3922 	 -0.844713 	 -6.70552e-10
3923 	 -1.62665 	 -7.64926e-10
3924 	 -1.6271 	 -1.03315e-09
3925 	 -2.75232 	 -1.08778e-09
3926 	 -2.56364 	 -7.94729e-10
3927 	 -2.13029 	 -4.07298e-10
3928 	 -0.470074 	 -1.30137e-09
3929 	 0.464993 	 -1.37091e-09
3930 	 1.11027 	 5.96046e-10
3931 	 0.957952 	 -6.15915e-10
3932 	 0.924049 	 7.84795e-10
3933 	 1.16823 	 2.98023e-11
3934 	 -0.0943527 	 3.47694e-10
3935 	 0.201447 	 -3.3776e-10
3936 	 0.0584478 	 6.45717e-10
3937 	 0.137367 	 -9.93411e-12
3938 	 0.526875 	 5.5631e-10
3939 	 1.07007 	 7.35124e-10
3940 	 0.999448 	 2.48353e-10
3941 	 1.00941 	 1.84774e-09
3942 	 0.724002 	 7.45058e-10
3943 	 1.06117 	 8.9407e-11
3944 	 0.927799 	 4.37101e-10
3945 	 1.42707 	 1.16229e-09
3946 	 1.05043 	 1.49012e-09
3947 	 0.256853 	 -1.06295e-09
3948 	 0.890851 	 5.16574e-10
3949 	 1.61031 	 1.04308e-09
3950 	 1.86235 	 8.34465e-10
3951 	 1.13322 	 1.3113e-09
3952 	 1.05749 	 -8.74201e-10
3953 	 0.222484 	 -1.19209e-10
3954 	 -0.551593 	 1.15236e-09
3955 	 0.217172 	 4.56969e-10
3956 	 0.485523 	 9.93411e-11
3957 	 0.855213 	 2.58287e-10
3958 	 -0.00991726 	 1.05302e-09
3959 	 -0.0779619 	 1.48018e-09
3960 	 0.132864 	 -4.86771e-10
3961 	 0.15929 	 -2.38419e-10
3962 	 -0.633506 	 -9.93411e-12
3963 	 -2.86361 	 -2.28484e-10
3964 	 -2.06754 	 -1.89741e-09
3965 	 -2.71353 	 -7.45058e-10
3966 	 -2.6567 	 -1.10269e-09
3967 	 -2.6011 	 -7.53005e-09
3968 	 -2.66968 	 9.04004e-10
3969 	 -2.93286 	 1.6888e-09
3970 	 -2.87144 	 8.64267e-10
3971 	 -3.61734 	 9.93411e-11
3972 	 -3.17418 	 1.53979e-09
3973 	 -2.7316 	 1.41064e-09
3974 	 -2.84569 	 -2.78155e-10
3975 	 -2.9868 	 6.05981e-10
3976 	 -2.93514 	 5.86112e-10
3977 	 -2.05162 	 8.54333e-10
3978 	 -0.974708 	 6.15915e-10
3979 	 -1.88129 	 1.04308e-09
3980 	 -1.671 	 4.07298e-10
3981 	 -1.02645 	 -2.88089e-10
3982 	 -0.85335 	 1.29143e-10
3983 	 -0.93084 	 3.07957e-10
3984 	 -0.0181437 	 -1.04308e-09
3985 	 -0.155825 	 5.5631e-10
3986 	 -0.673623 	 -3.88424e-09
3987 	 -1.07335 	 -9.63608e-10
3988 	 -0.868001 	 -1.78814e-09
3989 	 -0.80393 	 1.3113e-09
3990 	 -0.609402 	 1.41064e-09
3991 	 -1.07167 	 9.04004e-10
3992 	 -0.627914 	 2.41399e-09
3993 	 0.152336 	 7.94729e-11
3994 	 0.122785 	 8.14597e-10
3995 	 -0.593799 	 4.76837e-10
3996 	 -0.528117 	 6.15915e-10
3997 	 0.240738 	 1.64906e-09
3998 	 0.9434 	 1.6888e-09
3999 	 0.3674 	 1.61926e-09
4000 	 1.18784 	 3.77496e-10
4001 	 1.98824 	 1.29143e-10
4002 	 2.51022 	 2.78155e-10
4003 	 3.10957 	 -6.95387e-11
4004 	 3.68763 	 -2.68221e-10
4005 	 4.06865 	 -5.66244e-10
4006 	 3.02026 	 -5.46376e-10
4007 	 2.30272 	 -6.55651e-10
4008 	 2.78948 	 -1.48018e-09
4009 	 2.04625 	 -4.47035e-10
4010 	 1.03415 	 -8.44399e-10
4011 	 1.51071 	 8.9407e-11
4012 	 0.787117 	 -7.54992e-10
4013 	 0.594266 	 -2.20537e-09
4014 	 0.0472107 	 -1.70867e-09
4015 	 -0.159635 	 -1.81794e-09
4016 	 -0.484621 	 -1.40071e-09
4017 	 -1.00707 	 -1.33117e-09
4018 	 -0.215575 	 -1.57952e-09
4019 	 -0.848386 	 -6.65585e-10
4020 	 -0.117971 	 -2.48353e-09
4021 	 -0.424798 	 -1.19209e-09
4022 	 -0.811347 	 -1.00334e-09
4023 	 -0.602344 	 -7.94729e-10
4024 	 -0.275788 	 -8.84136e-10
4025 	 -0.789933 	 -6.85453e-10
4026 	 -0.461309 	 -7.84795e-10
4027 	 -0.971029 	 -7.05322e-10
4028 	 -0.940238 	 -8.9407e-11
4029 	 -0.699195 	 6.95388e-10
4030 	 -0.780641 	 5.66244e-10
4031 	 -0.57459 	 -8.84136e-10
4032 	 0.131802 	 -6.75519e-10
4033 	 0.119455 	 3.3776e-10
4034 	 0.155583 	 2.48353e-10
4035 	 0.39246 	 9.23872e-10
4036 	 -0.694802 	 5.06639e-10
4037 	 -1.4146 	 5.36442e-10
4038 	 -1.76626 	 1.35104e-09
4039 	 -1.7476 	 1.2219e-09
4040 	 -1.01511 	 1.58946e-09
4041 	 -2.05518 	 8.84136e-10
4042 	 -1.02699 	 1.43051e-09
4043 	 -1.86563 	 6.05981e-10
4044 	 -1.99759 	 1.19209e-10
4045 	 -1.18587 	 -6.35783e-10
4046 	 -1.65933 	 -3.77496e-10
4047 	 -1.67588 	 1.33117e-09
4048 	 -1.87544 	 1.19209e-09
4049 	 -1.96521 	 -4.56969e-10
4050 	 -3.78159 	 3.07957e-10
4051 	 -3.89569 	 -1.56959e-09
4052 	 -3.57989 	 -1.17222e-09
4053 	 -3.40967 	 -9.93411e-10
4054 	 -3.71621 	 -2.98023e-10
4055 	 -2.97096 	 -6.75519e-10
4056 	 -2.07843 	 -5.96046e-11
4057 	 -2.03572 	 -2.58287e-10
4058 	 -1.87485 	 -3.17891e-10
4059 	 -2.11192 	 5.76178e-10
4060 	 -0.625963 	 -7.54992e-10
4061 	 -0.0584564 	 -1.58946e-10
4062 	 0.126819 	 -9.93411e-11
4063 	 0.601874 	 9.93411e-10
4064 	 0.327528 	 9.13938e-10
4065 	 0.573808 	 -1.39077e-10
4066 	 0.145922 	 1.13249e-09
4067 	 -0.124104 	 1.13249e-09
4068 	 0.494107 	 1.58946e-10
4069 	 0.0899487 	 2.78155e-10
4070 	 0.0766115 	 5.16574e-10
4071 	 0.319333 	 9.53674e-10
4072 	 -0.828633 	 1.78814e-09
4073 	 -0.154888 	 7.15256e-10
4074 	 -0.169052 	 3.97364e-11
4075 	 -0.218751 	 8.54333e-10
4076 	 -0.210252 	 7.15256e-10
4077 	 -0.0673366 	 1.27157e-09
4078 	 0.880909 	 1.01328e-09
4079 	 2.3496 	 1.01328e-09
4080 	 3.46526 	 9.13938e-10
4081 	 4.54842 	 9.73542e-10
4082 	 4.0339 	 1.54972e-09
4083 	 3.49208 	 1.78814e-10
4084 	 2.98484 	 2.58287e-10
4085 	 3.33177 	 3.17891e-10
4086 	 2.43955 	 -1.84774e-09
4087 	 0.844582 	 5.5631e-10
4088 	 1.24581 	 -1.47025e-09
4089 	 1.65003 	 -1.21196e-09
4090 	 1.83042 	 -7.54992e-10
4091 	 2.15258 	 -1.39077e-10
4092 	 1.0732 	 9.13938e-10
4093 	 0.4045 	 1.37091e-09
4094 	 0.939905 	 -6.15915e-10
4095 	 1.37559 	 9.53674e-10
4096 	 1.58003 	 3.97364e-10
4097 	 1.2253 	 1.19209e-09
4098 	 0.351957 	 9.93411e-11
4099 	 0.342031 	 1.03315e-09
4100 	 -0.0814896 	 1.56959e-09
4101 	 -1.58289 	 1.58946e-10
4102 	 -1.54592 	 1.13249e-09
4103 	 -2.09286 	 1.98682e-11
4104 	 -1.47201 	 5.76178e-10
4105 	 -2.10934 	 4.56969e-10
4106 	 -2.00639 	 1.58946e-10
4107 	 -2.02092 	 1.90735e-09
4108 	 -1.86283 	 -1.78814e-10
4109 	 -1.15377 	 1.52985e-09
4110 	 -0.637355 	 2.48353e-09
4111 	 -1.85379 	 1.80801e-09
4112 	 -2.08187 	 9.04004e-10
4113 	 -2.08715 	 -1.53979e-10
4114 	 -2.44301 	 2.88089e-10
4115 	 -2.04585 	 5.50412e-10
4116 	 -3.04416 	 -5.86112e-10
4117 	 -2.39055 	 -2.38419e-10
4118 	 -3.14533 	 -7.94729e-10
4119 	 -2.81897 	 -5.66244e-10
4120 	 -2.07802 	 -1.2219e-09
4121 	 -1.04294 	 -5.41409e-10
4122 	 -0.500091 	 -1.47025e-09
4123 	 0.0575886 	 -2.93056e-10
4124 	 0.00759602 	 -4.42068e-10
4125 	 0.785849 	 -5.88596e-10
4126 	 0.0878444 	 -2.66979e-11
4127 	 0.0457034 	 8.41062e-10
4128 	 -0.113473 	 3.12303e-10
4129 	 0.0793934 	 4.84288e-10
4130 	 1.79642 	 -7.45058e-11
4131 	 1.12694 	 1.38332e-09
4132 	 3.08656 	 9.16421e-10
4133 	 2.98765 	 3.99848e-10
4134 	 4.67151 	 8.84136e-10
4135 	 5.21149 	 8.99037e-10
4136 	 5.47524 	 6.65585e-10
4137 	 6.2017 	 3.57628e-10
4138 	 6.80951 	 4.222e-10
4139 	 6.54547 	 1.33117e-09
4140 	 5.70202 	 9.4374e-10
4141 	 5.17009 	 1.45535e-09
4142 	 4.16451 	 7.94729e-10
4143 	 4.7775 	 7.94729e-10
4144 	 3.90648 	 2.68221e-10
4145 	 4.83805 	 1.55965e-09
4146 	 5.51156 	 7.7486e-10
4147 	 5.4757 	 -1.39078e-09
4148 	 6.65126 	 -6.05981e-10
4149 	 6.59289 	 -1.29143e-10
4150 	 7.29651 	 -3.97364e-11
4151 	 6.4941 	 -7.15256e-10
4152 	 6.56733 	 -1.14242e-09
4153 	 5.96051 	 7.7486e-10
4154 	 4.99047 	 3.77496e-10
4155 	 3.12904 	 1.35104e-09
4156 	 1.87779 	 1.01328e-09
4157 	 1.74033 	 1.49012e-09
4158 	 1.07488 	 1.19209e-10
4159 	 0.00990868 	 1.11262e-09
4160 	 0.009758 	 5.76178e-10
4161 	 -1.64454 	 -4.76837e-10
4162 	 -1.84907 	 -4.17232e-10
4163 	 -1.77211 	 -7.15256e-10
4164 	 -2.33128 	 2.98023e-10
4165 	 -3.07594 	 2.38419e-10
4166 	 -2.93601 	 1.78814e-09
4167 	 -4.06588 	 1.58946e-09
4168 	 -3.93457 	 5.5631e-10
4169 	 -4.71355 	 4.37101e-10
4170 	 -5.59769 	 1.50998e-09
4171 	 -6.72996 	 2.26498e-09
4172 	 -5.72656 	 7.15256e-10
4173 	 -5.02098 	 -5.96046e-10
4174 	 -4.13681 	 1.98682e-10
4175 	 -2.99647 	 5.16574e-10
4176 	 -3.19371 	 -3.97364e-10
4177 	 -1.78877 	 1.19209e-10
4178 	 -0.878336 	 -4.76837e-10
4179 	 -1.87713 	 7.15256e-10
4180 	 -1.80281 	 1.58946e-10
4181 	 -1.47034 	 -2.38419e-10
4182 	 -2.3236 	 0.0
4183 	 -2.5275 	 7.15256e-10
4184 	 -3.36813 	 5.5631e-10
4185 	 -3.02517 	 -4.76837e-10
4186 	 -1.18021 	 3.97364e-10
4187 	 -2.3701 	 7.94729e-11
4188 	 -3.96208 	 -1.11262e-09
4189 	 -3.2915 	 1.43051e-09
4190 	 -2.75759 	 6.35783e-10
4191 	 -3.19305 	 4.76837e-10
4192 	 -3.3602 	 1.11262e-09
4193 	 -3.87003 	 1.90735e-09
4194 	 -1.86597 	 1.11262e-09
4195 	 -0.654892 	 7.94729e-10
4196 	 -1.4195 	 1.27157e-09
4197 	 -2.83576 	 1.27157e-09
4198 	 0.0413246 	 1.58946e-09
4199 	 1.61178 	 9.53674e-10
4200 	 1.37397 	 9.53674e-10
4201 	 1.88472 	 6.35783e-10
4202 	 3.52869 	 1.27157e-09
4203 	 2.51032 	 1.27157e-09
4204 	 3.69756 	 6.35783e-10
4205 	 4.91285 	 -6.35783e-10
4206 	 4.14529 	 1.90735e-09
4207 	 3.54361 	 6.35783e-10
4208 	 4.41726 	 1.27157e-09
4209 	 2.62711 	 1.27157e-09
4210 	 3.07045 	 0.0
4211 	 3.93465 	 3.17891e-09
4212 	 5.43801 	 6.35783e-10
4213 	 2.50577 	 9.53674e-10
4214 	 3.31166 	 6.35783e-10
4215 	 2.0103 	 6.35783e-10
4216 	 0.928032 	 6.35783e-10
4217 	 0.681091 	 1.27157e-09
4218 	 1.61865 	 1.27157e-09
4219 	 -0.138355 	 -1.27157e-09
4220 	 0.595493 	 0.0
4221 	 1.94244 	 0.0
4222 	 1.33039 	 0.0
4223 	 1.25085 	 6.35783e-10
4224 	 -1.00053 	 0.0
4225 	 0.428371 	 2.54313e-09
4226 	 -1.5907 	 5.08626e-09
4227 	 -1.09713 	 0.0
4228 	 -0.188732 	 1.01725e-08
4229 	 -2.21686 	 0.0
4230 	 -1.8336 	 -5.08626e-09
4231 	 -2.18325 	 -1.01725e-08
4232 	 -2.70965 	 -5.08626e-09
4233 	 -3.61818 	 0.0
4234 	 -3.43031 	 0.0
4235 	 -3.30376 	 -1.27157e-09
4236 	 -0.81794 	 -1.7484e-09
4237 	 -2.27905 	 0.0
4238 	 -2.23773 	 -2.54313e-09
4239 	 -0.0769997 	 -1.27157e-09
4240 	 -0.435097 	 1.27157e-09
4241 	 0.546288 	 1.27157e-09
4242 	 2.54888 	 -6.35783e-10
4243 	 3.1891 	 1.27157e-09
4244 	 5.27622 	 6.35783e-10
4245 	 3.8047 	 6.35783e-10
4246 	 6.33402 	 0.0
4247 	 5.65492 	 -3.17891e-10
4248 	 5.87496 	 -1.58946e-10
4249 	 5.78024 	 -1.27157e-09
4250 	 5.16163 	 -1.90735e-09
4251 	 2.64536 	 -9.53674e-10
4252 	 2.82289 	 -2.86102e-09
4253 	 2.41294 	 -9.53674e-10
4254 	 2.0859 	 3.17891e-10
4255 	 2.08653 	 -3.17891e-10
4256 	 0.953693 	 -6.35783e-10
4257 	 1.80156 	 -6.35783e-10
4258 	 1.119 	 -6.35783e-10
4259 	 0.481217 	 -6.35783e-10
4260 	 0.223952 	 -6.35783e-10
4261 	 -1.04828 	 -3.17891e-10
4262 	 -0.90025 	 -3.17891e-10
4263 	 -1.15371 	 -6.35783e-10
4264 	 -1.89993 	 -9.53674e-10
4265 	 -2.13156 	 -6.35783e-10
4266 	 -1.69653 	 -9.53674e-10
4267 	 -2.80629 	 0.0
4268 	 -3.86776 	 -3.17891e-10
4269 	 -3.99333 	 -1.27157e-09
4270 	 -3.67864 	 3.17891e-10
4271 	 -2.7394 	 -2.54313e-09
4272 	 -1.91794 	 -6.35783e-10
4273 	 -2.72167 	 -1.27157e-09
4274 	 -1.95499 	 -9.53674e-10
4275 	 -1.59026 	 -9.53674e-10
4276 	 -1.90151 	 -9.53674e-10
4277 	 -2.01104 	 -6.35783e-10
4278 	 -1.9439 	 -1.90735e-09
4279 	 -2.09838 	 -1.90735e-09
4280 	 -1.69842 	 -2.54313e-09
4281 	 -1.17952 	 -1.27157e-09
4282 	 -1.09869 	 -1.90735e-09
4283 	 -0.184403 	 -1.27157e-09
4284 	 -0.0469189 	 -9.53674e-10
4285 	 -0.199888 	 0.0
4286 	 -0.96785 	 -1.27157e-09
4287 	 -0.810398 	 -2.54313e-09
4288 	 0.0703621 	 -1.27157e-09
4289 	 -1.06565 	 -6.35783e-10
4290 	 -0.703165 	 6.35783e-10
4291 	 -0.74196 	 9.53674e-10
4292 	 -1.22885 	 -1.90735e-09
4293 	 -1.08235 	 -3.17891e-10
4294 	 -0.788297 	 0.0
4295 	 -0.529954 	 -9.53674e-10
4296 	 -0.548872 	 -4.76837e-10
4297 	 -0.821861 	 -1.58946e-10
4298 	 -0.938244 	 -6.35783e-10
4299 	 -1.01551 	 -1.27157e-09
4300 	 -0.253612 	 -1.27157e-09
4301 	 -0.511144 	 -3.17891e-10
4302 	 -0.109882 	 -1.27157e-09
4303 	 -0.180285 	 -7.94729e-10
4304 	 0.390574 	 -6.35783e-10
4305 	 0.969985 	 -7.94729e-10
4306 	 1.82716 	 3.17891e-10
4307 	 3.16157 	 -9.53674e-10
4308 	 1.96099 	 1.27157e-09
4309 	 2.02947 	 4.76837e-10
4310 	 1.21575 	 -1.58946e-10
4311 	 1.31081 	 1.7484e-09
4312 	 1.16596 	 -1.58946e-10
4313 	 1.22004 	 1.11262e-09
4314 	 0.960626 	 1.11262e-09
4315 	 0.845326 	 -1.58946e-10
4316 	 0.0322685 	 4.76837e-10
4317 	 0.418093 	 1.11262e-09
4318 	 0.321214 	 4.76837e-10
4319 	 0.272089 	 1.43051e-09
4320 	 -0.276155 	 -1.58946e-10
4321 	 0.0705347 	 4.76837e-10
4322 	 -0.738556 	 -3.17891e-10
4323 	 0.18135 	 -3.17891e-10
4324 	 -0.249273 	 3.17891e-10
4325 	 0.606995 	 1.11262e-09
4326 	 0.664608 	 3.17891e-10
4327 	 1.10527 	 -1.7484e-09
4328 	 1.04793 	 -1.43051e-09
4329 	 1.1219 	 -4.76837e-10
4330 	 0.767696 	 1.27157e-09
4331 	 0.813537 	 -4.76837e-10
4332 	 1.07699 	 1.27157e-09
4333 	 0.882082 	 3.17891e-10
4334 	 1.65654 	 4.76837e-10
4335 	 1.72071 	 -4.76837e-10
4336 	 1.25163 	 -1.58946e-10
4337 	 2.95348 	 -1.58946e-10
4338 	 2.86329 	 -1.11262e-09
4339 	 3.98574 	 -3.17891e-10
4340 	 3.91402 	 -1.58946e-09
4341 	 2.65709 	 -1.43051e-09
4342 	 2.78106 	 -6.35783e-10
4343 	 2.91015 	 -1.43051e-09
4344 	 2.26032 	 -3.17891e-10
4345 	 2.07884 	 -1.43051e-09
4346 	 0.772039 	 -3.17891e-10
4347 	 0.241136 	 -1.58946e-10
4348 	 -0.0977497 	 -3.17891e-10
4349 	 -1.03311 	 -1.7484e-09
4350 	 -1.02636 	 -1.11262e-09
4351 	 -0.575671 	 -3.17891e-09
4352 	 -0.0365429 	 3.17891e-10
4353 	 -0.736959 	 -1.27157e-09
4354 	 -1.71141 	 -1.58946e-09
4355 	 -2.74572 	 -1.27157e-09
4356 	 -2.66908 	 -9.53674e-10
4357 	 -3.54946 	 -4.76837e-10
4358 	 -3.43681 	 -9.53674e-10
4359 	 -3.24883 	 1.58946e-10
4360 	 -2.67048 	 -4.76837e-10
4361 	 -2.76806 	 -4.76837e-10
